qtype,shape,rows,width,kernel_variant,iterations,old_baseline_ms,ms,delta_pct,decoded_bytes,encoded_bytes,traffic_gb_s,roofline_pct,blocks_per_s,exact
Q2_K,11008x4096,11008,4096,cuda_quant_current_all,1,1.555456,1.2001279592514038,-22.84397891991777,180355072,14794752,162.60751405352423,17.36888635478789,146757684.16383052,skip
Q3_K,64x4096,64,4096,cuda_quant_current_all,3,0.14979,0.021503999829292297,-85.64390157601154,1048576,112640,54.00000042867448,5.767998336752242,47619047.997067444,True
Q3_K,4096x4096,4096,4096,cuda_quant_current_all,1,1.11319,0.2803199887275696,-74.81831594538491,67108864,7208960,265.1178188802875,28.318502337138163,233789963.73923054,skip
Q3_K,11008x4096,11008,4096,cuda_quant_current_all,1,2.453299,0.6635519862174988,-72.95266552436132,180355072,19374080,301.0000062520088,32.15125040077,265432104.2786674,skip
Q4_0,64x4096,64,4096,cuda_quant_current_all,3,0.008645,0.025642665723959606,196.6184583453974,1048576,147456,46.64226460989466,4.982083380676635,319467565.8211963,True
Q4_0,4096x4096,4096,4096,cuda_quant_current_all,1,0.156006,0.1515520066022873,-2.8550141646556626,67108864,9437184,505.0810590774766,53.95012380660933,3459459308.7498403,skip
Q4_0,11008x4096,11008,4096,cuda_quant_current_all,1,0.384355,0.3490560054779053,-9.18395611403383,180355072,25362432,589.3538594711891,62.9517047074545,4036670270.3506103,skip
Q4_1,64x4096,64,4096,cuda_quant_current_all,3,0.008491,0.019797333826621372,133.15668150537476,1048576,163840,61.241377784399965,6.5414844888271695,413793093.1378376,True
Q4_1,4096x4096,4096,4096,cuda_quant_current_all,1,0.167322,0.16383999586105347,-2.0810199130697287,67108864,10485760,473.60001196414265,50.58748258536024,3200000080.8388014,skip
Q4_1,11008x4096,11008,4096,cuda_quant_current_all,1,0.417997,0.3840000033378601,-8.133311163032246,180355072,28180480,543.0613286128574,58.0069780616169,3669333301.4382257,skip
Q4_K,64x4096,64,4096,cuda_quant_current_all,3,0.201838,0.030378667016824085,-84.94898531652905,1048576,147456,39.37078606304953,4.205381976399223,33707864.78000816,True
Q4_K,4096x4096,4096,4096,cuda_quant_current_all,1,0.942989,0.5888000130653381,-37.560245870806746,67108864,9437184,130.003475376122,13.886293033125613,111304345.35626885,skip
Q4_K,11008x4096,11008,4096,cuda_quant_current_all,1,2.161454,1.534208059310913,-29.019629410993105,180355072,25362432,134.0870964348849,14.322484131049443,114800596.2627439,skip
Q5_0,64x4096,64,4096,cuda_quant_current_all,3,0.015572,0.0201706662774086,29.53163548297328,1048576,180224,60.92014924545509,6.507172532093046,406134328.30303395,True
Q5_0,4096x4096,4096,4096,cuda_quant_current_all,1,0.296806,0.20479999482631683,-30.998701230326603,67108864,11534336,384.00000970065616,41.016877771913705,2560000064.671041,skip
Q5_0,11008x4096,11008,4096,cuda_quant_current_all,1,0.754432,0.5283839702606201,-29.962677847623098,180355072,30998528,400.00002251346115,42.72591567116654,2666666816.7564073,skip
Q5_1,64x4096,64,4096,cuda_quant_current_all,3,0.009032,0.024522667129834492,171.50871490073618,1048576,196608,50.77685854509268,5.423719135344229,334058279.90192556,True
Q5_1,4096x4096,4096,4096,cuda_quant_current_all,1,0.217549,0.18326400220394135,-15.759666923800452,67108864,12582912,434.8468604942762,46.44807311410769,2860834608.514975,skip
Q5_1,11008x4096,11008,4096,cuda_quant_current_all,1,0.548813,0.4679679870605469,-14.730885190302184,180355072,33816576,457.663032348172,48.88517756335954,3010941002.2906055,skip
Q5_K,64x4096,64,4096,cuda_quant_current_all,3,0.19928,0.0266239990790685,-86.63990411528076,1048576,180224,46.15384775032047,4.929913239726604,38461539.79193372,True
Q5_K,4096x4096,4096,4096,cuda_quant_current_all,1,1.161416,0.48230400681495667,-58.47276024999167,67108864,11534336,163.057322536764,17.41693255039137,135881102.11396998,skip
Q5_K,11008x4096,11008,4096,cuda_quant_current_all,1,2.59037,1.2502080202102661,-51.736314881261514,180355072,30998528,169.05474655685984,18.05754609665241,140878955.46404985,skip
Q6_K,64x4096,64,4096,cuda_quant_current_all,3,0.148857,0.0200853335360686,-86.5069606830256,1048576,215040,62.91237323646326,6.719971505710666,50982474.259694695,True
Q6_K,4096x4096,4096,4096,cuda_quant_current_all,1,0.838554,0.38092800974845886,-54.573228468475634,67108864,13762560,212.30106983574782,22.67689274041314,172043006.3498767,skip
Q6_K,11008x4096,11008,4096,cuda_quant_current_all,1,1.9392,1.007423996925354,-48.04950510904734,180355072,36986880,215.74029670061964,23.04425301224307,174830062.15609372,skip
Q8_0,64x4096,64,4096,cuda_quant_current_all,3,0.014081,0.020224000016848247,43.62616303421808,1048576,278528,65.62025310988993,7.009213107230285,405063290.80178964,True
Q8_0,4096x4096,4096,4096,cuda_quant_current_all,1,0.405555,0.1430400013923645,-64.72981435505307,67108864,17825792,593.7825445556366,63.42475374446022,3665324349.108868,skip
Q8_0,11008x4096,11008,4096,cuda_quant_current_all,1,1.053901,0.3491840064525604,-66.86747555486137,180355072,47906816,653.7008676856776,69.82491643726529,4035190541.2696147,skip
TQ1_0,64x4096,64,4096,cuda_quant_current_all,3,0.106086,0.020138667275508244,-81.01665886591233,1048576,55296,54.81355766488482,5.85489827653117,50847456.0898746,True
TQ1_0,4096x4096,4096,4096,cuda_quant_current_all,1,2.351506,0.12595200538635254,-94.64377274026295,67108864,3538944,560.9105451182837,59.91353825232682,520325181.00026315,skip
TQ1_0,11008x4096,11008,4096,cuda_quant_current_all,1,7.995192,0.3102720081806183,-96.11926757755637,180355072,9510912,611.9339772651149,65.3635950934752,567656750.709754,skip
TQ2_0,64x4096,64,4096,cuda_quant_current_all,3,0.114369,0.0194560003777345,-82.98839687525947,1048576,67584,57.368419938834734,6.127795336342099,52631577.92553645,True
TQ2_0,4096x4096,4096,4096,cuda_quant_current_all,1,2.58283,0.11673600226640701,-95.48030639777272,67108864,4325376,611.9298126809039,65.36315025431573,561403497.8723888,skip
TQ2_0,11008x4096,11008,4096,cuda_quant_current_all,1,8.889754,0.33587199449539185,-96.22180777448519,180355072,11624448,571.5853752213745,61.05376791512225,524390252.4966739,skip
